RETURN_O_ID;RETURN_O_ENTRY_D;RETURN_O_CARRIER_ID;Timestamp,N;Repetition;TimeInMsec;DataSetSizeInByte;DataSetSizeInGigaByte
8871821,899479940,4,1485518793,150850000,15,460786260;6637400000;6.181561
8871821,899479940,4,1485518805,150850000,16,463234787;6637400000;6.181561
8871821,899479940,4,1485518818,150850000,17,474505555;6637400000;6.181561
8871821,899479940,4,1485518831,150850000,18,485238942;6637400000;6.181561
8871821,899479940,4,1485518843,150850000,19,468663057;6637400000;6.181561
9919924,36958254,4,1485518856,160840000,0,497048836;7076960000;6.590933
9919924,36958254,4,1485518870,160840000,1,498209598;7076960000;6.590933
9919924,36958254,4,1485518883,160840000,2,502945331;7076960000;6.590933
9919924,36958254,4,1485518897,160840000,3,502367511;7076960000;6.590933
9919924,36958254,4,1485518910,160840000,4,497263164;7076960000;6.590933
9919924,36958254,4,1485518923,160840000,5,505922855;7076960000;6.590933
9919924,36958254,4,1485518937,160840000,6,506469314;7076960000;6.590933
9919924,36958254,4,1485518950,160840000,7,519703983;7076960000;6.590933
9919924,36958254,4,1485518963,160840000,8,515010478;7076960000;6.590933
9919924,36958254,4,1485518977,160840000,9,552258738;7076960000;6.590933
9919924,36958254,4,1485518990,160840000,10,524321298;7076960000;6.590933
9919924,36958254,4,1485519004,160840000,11,520200555;7076960000;6.590933
9919924,36958254,4,1485519017,160840000,12,498179881;7076960000;6.590933
9919924,36958254,4,1485519030,160840000,13,496886713;7076960000;6.590933
9919924,36958254,4,1485519044,160840000,14,502333046;7076960000;6.590933
9919924,36958254,4,1485519057,160840000,15,491121126;7076960000;6.590933
9919924,36958254,4,1485519071,160840000,16,491357549;7076960000;6.590933
9919924,36958254,4,1485519084,160840000,17,505244191;7076960000;6.590933
9919924,36958254,4,1485519097,160840000,18,493591912;7076960000;6.590933
9919924,36958254,4,1485519111,160840000,19,496659458;7076960000;6.590933
9536963,479475084,9,1485519125,170830000,0,528862699;7516520000;7.000305
9536963,479475084,9,1485519139,170830000,1,536965094;7516520000;7.000305
9536963,479475084,9,1485519154,170830000,2,537819297;7516520000;7.000305
9536963,479475084,9,1485519168,170830000,3,542380670;7516520000;7.000305
9536963,479475084,9,1485519182,170830000,4,525314740;7516520000;7.000305
9536963,479475084,9,1485519196,170830000,5,535943982;7516520000;7.000305
9536963,479475084,9,1485519210,170830000,6,548494784;7516520000;7.000305
9536963,479475084,9,1485519225,170830000,7,540132211;7516520000;7.000305
9536963,479475084,9,1485519239,170830000,8,528280823;7516520000;7.000305
9536963,479475084,9,1485519253,170830000,9,546307214;7516520000;7.000305
9536963,479475084,9,1485519267,170830000,10,549668412;7516520000;7.000305
9536963,479475084,9,1485519282,170830000,11,538117110;7516520000;7.000305
9536963,479475084,9,1485519296,170830000,12,558533167;7516520000;7.000305
9536963,479475084,9,1485519310,170830000,13,521710482;7516520000;7.000305
9536963,479475084,9,1485519324,170830000,14,526718873;7516520000;7.000305
9536963,479475084,9,1485519338,170830000,15,537800693;7516520000;7.000305
9536963,479475084,9,1485519353,170830000,16,552047359;7516520000;7.000305
9536963,479475084,9,1485519367,170830000,17,534396424;7516520000;7.000305
9536963,479475084,9,1485519381,170830000,18,522268117;7516520000;7.000305
9536963,479475084,9,1485519395,170830000,19,526581605;7516520000;7.000305
7530759,1564761991,6,1485519410,180820000,0,560812388;7956080000;7.409677
7530759,1564761991,6,1485519425,180820000,1,561627679;7956080000;7.409677
7530759,1564761991,6,1485519440,180820000,2,583719138;7956080000;7.409677
7530759,1564761991,6,1485519455,180820000,3,552329006;7956080000;7.409677
7530759,1564761991,6,1485519470,180820000,4,570857996;7956080000;7.409677
7530759,1564761991,6,1485519485,180820000,5,587781506;7956080000;7.409677
7530759,1564761991,6,1485519500,180820000,6,552242324;7956080000;7.409677
7530759,1564761991,6,1485519515,180820000,7,552462986;7956080000;7.409677
7530759,1564761991,6,1485519530,180820000,8,568337835;7956080000;7.409677
7530759,1564761991,6,1485519545,180820000,9,585603171;7956080000;7.409677
7530759,1564761991,6,1485519560,180820000,10,577418989;7956080000;7.409677
7530759,1564761991,6,1485519575,180820000,11,578222469;7956080000;7.409677
7530759,1564761991,6,1485519590,180820000,12,566196185;7956080000;7.409677
7530759,1564761991,6,1485519605,180820000,13,560284176;7956080000;7.409677
7530759,1564761991,6,1485519621,180820000,14,619665057;7956080000;7.409677
7530759,1564761991,6,1485519636,180820000,15,580150651;7956080000;7.409677
7530759,1564761991,6,1485519651,180820000,16,566551793;7956080000;7.409677
7530759,1564761991,6,1485519666,180820000,17,566943009;7956080000;7.409677
7530759,1564761991,6,1485519681,180820000,18,577507144;7956080000;7.409677
7530759,1564761991,6,1485519696,180820000,19,564897672;7956080000;7.409677
9444229,1536785489,9,1485519712,190810000,0,610464332;8395640000;7.819049
9444229,1536785489,9,1485519728,190810000,1,594914769;8395640000;7.819049
9444229,1536785489,9,1485519744,190810000,2,588339304;8395640000;7.819049
9444229,1536785489,9,1485519759,190810000,3,592825186;8395640000;7.819049
